itemId,rating,review_text,review_date,source,sentiment_label
105440141,5,Product is Same As The Picture and And Is of good quality 🤗❤️Thank you Daraz✨😊🥳,10 Sep 2021,daraz,positive
105440141,5,Thank you and it's really nice as expected 😊,08 Sep 2021,daraz,positive
105440141,5,Loved the quality and this bag ofcourse 😌,21 Nov 2021,daraz,positive
105440141,5,l love it butt he print of this is bag little bet mess  quality is good,29 Mar 2023,daraz,positive
105440141,5,Fully satisfied product😍,27 Mar 2024,daraz,positive
105440141,5,better than expectations ☺️ my siso loved it ❤️,28 Aug 2021,daraz,positive
105440141,5,saarai mann paryo malaita haii 😍😍😍😍,19 Sep 2021,daraz,positive
105440141,5,its reallyyy nicee✨thank you,14 Sep 2024,daraz,positive
105440141,5,I really love it....worthy to buy,31 Oct 2021,daraz,positive
105440141,5,Worth the purchase ❤️👍,17 Nov 2024,daraz,positive
105440141,5,"Nice product 💗
loved it💗",06 Nov 2022,daraz,positive
105440141,5,This one is good,28 Nov 2024,daraz,positive
105440141,5,it was good 💯💯,13 Nov 2024,daraz,positive
105440141,5,Perfect for groceries,13 Apr 2022,daraz,positive
105440141,5,i was great purchase,18 Dec 2021,daraz,positive
105440141,5,it's really good ❤️,13 Apr 2022,daraz,positive
105440141,5,ekdam ramro xa...,17 Apr 2022,daraz,positive
105440141,5,Price worthy 💝,27 Apr 2024,daraz,positive
128288539,5,The quality of the product it's nice and the price of the product is decent,02 Apr 2025,daraz,positive
128288539,5,Very nice quality according to the price. Definitely recommended if you need a decent quality bag at affordable price.,28 Jan 2024,daraz,positive
128288539,5,Nice product. looks awesome. #review_wrapup,27 Dec 2023,daraz,positive
128288539,5,excellent bag  worth to buy,22 Jan 2024,daraz,positive
128288539,5,Socheko vnda nee ramro xa❤️‍🩹,28 Dec 2023,daraz,positive
128288539,5,Nice bag with good condition and quick delivery. Recommended to all. Thanks.,30 Nov 2023,daraz,positive
128288539,5,"Fantastic bag, exceeded expectations! Highly recommended.",30 Oct 2023,daraz,positive
128288539,5,Worth buying😊,04 Sep 2024,daraz,positive
128288539,5,"yes its only one word and its awsome 
trusted seller",14 Jul 2024,daraz,positive
128288539,5,good bag at low budget satisfied  with bag leather wala vibes aaucha synthetic leather ho pure haina kinda huncha,03 Dec 2024,daraz,positive
128288539,5,"full ledar ko xaina paxadi ko bokni hunxah tesma foom xah too ledar ko hoina sir plz don't mind




yo paxadi ko same xaina farak vanxah  sry to say",03 Jun 2025,daraz,positive
128288539,5,"quality dherai nai ramro xaa
price anusaar!😘 it is best quality according to
the price level😍",19 May 2025,daraz,positive
128288539,5,dherai ramro xa hai dhukka kinne hunxahh ... yati ko price ma ramrai xa malai ramro lagyo ...,05 Aug 2025,daraz,positive
128288539,5,Bag is good. Well done. Value for money,02 Dec 2023,daraz,positive
128288539,5,it's a amazing product if you want this product directly ordered 👍.        Thank you daraz,11 Jul 2025,daraz,positive
128288539,5,babal chha .. dhukkka huda hunchha chhala chai herda thikai chha tarw babal dekhinchha.....,06 Nov 2025,daraz,positive
128288539,5,"Much impressive 👍😄 
like it..",23 Jun 2024,daraz,positive
128288539,5,Product was good and quality also nice according to the price 🙂,21 Apr 2025,daraz,positive
128288539,5,ramro xa Tara logo chai raixa jeep buluo ko aru tw sub thik xa,27 Jan 2025,daraz,positive
128288539,5,thank you I like this my order ☺️,23 May 2024,daraz,positive
128288539,5,it's good as shown in the picture i love it,21 Nov 2024,daraz,positive
128288539,5,bag is amazing for college's student everyone who need  please go and buy on daraz application.,04 Feb 2024,daraz,positive
128288539,5,socheko bhanda Ramro comfortable lageyo,27 Jan 2025,daraz,positive
128288539,5,it's okay good excellent I like it,01 Mar 2025,daraz,positive
128288539,5,Nice product as shown in picture…..,3 weeks ago,daraz,positive
128288539,5,It is good. Delivered as promised.,07 Feb 2025,daraz,positive
128288539,5,good product and fast delivery,21 Apr 2025,daraz,positive
128288539,5,I love it.,24 May 2025,daraz,positive
123112146,5,"looks good, let's see how long does it last 👍           Good quality, happy to get it and satisfied. Thanks Mheecha for it",08 Aug 2023,daraz,positive
123112146,5,Very comfortable good for college and school students if you are looking for a new and flexibility bag go for it!! It looks super cool,24 Aug 2023,daraz,positive
123112146,5,dherai ramro xa,20 May 2024,daraz,positive
123112146,5,Meecha bag quality is best and it looks so unique I purchased two quantities this morning...Thank you,21 Jul 2025,daraz,positive
123112146,5,Nice bag .. very comfortable light weight .. just as i expected .. quick delivery .. too good to use in a daily basis,20 Dec 2025,daraz,positive
123112146,5,"a bit small and the chains are bit difficult to open and close ,otherwise the quality is good and nylon would have been better",05 Nov 2024,daraz,positive
123112146,5,I'm  impressed with this bag thanks daraz and thanks mheecha,17 Jul 2023,daraz,positive
123112146,5,Ramro chha but size alik sano vaye jasto lagyo bag ko...,19 Apr 2025,daraz,positive
123112146,5,I liked the bag and the quality is good.I appreciate,06 Apr 2026,daraz,positive
123112146,5,it was for the birthday . he was very happy,03 Mar 2025,daraz,positive
123112146,5,"It's quite good to be honest. Had ordered for a friend of mine, and she actually liked it 😊
Would have been better if it had more pockets but does the good job anyways 👍👍",13 May 2024,daraz,positive
123112146,5,ramro xa bag tara atti mahango vayo.,04 Jan 2025,daraz,positive
123112146,5,one of the best purchase,29 May 2025,daraz,positive
123112146,5,Nice bag l like it 👌❤️,16 Feb 2025,daraz,positive
123112146,5,Good quality backpack.,07 Aug 2025,daraz,positive
123112146,5,ramro chha quality,27 Nov 2024,daraz,positive
123112146,5,its great,11 Jun 2025,daraz,positive
123112146,5,excellent,12 Apr 2025,daraz,positive
123112146,5,good one,19 Nov 2024,daraz,positive
123112146,5,the best.,05 Aug 2024,daraz,positive
123112146,5,loved it,22 Jul 2024,daraz,positive
123112146,5,genuine  product 😊,01 Jul 2024,daraz,positive
123112146,5,Product is just wow,26 Jun 2024,daraz,positive
103582893,5,"This outfit is effortlessly stylish! The cropped black top paired with high-waisted trousers creates a sleek, modern look. The contrast collar detail adds a subtle yet classy touch. Her confident pose and naturally voluminous curls enhance the overall vibe, giving off strong, bold energy. It's a perfect look for someone who loves minimalistic fashion with a powerful presence!",16 Apr 2025,daraz,positive
103582893,5,maile ni vakhrai paako ramro xa kapadaa ko quality Pani yak dam ramro ni fitig Pani raamro xa,3 weeks ago,daraz,positive
103582893,5,Nice and attractive product . I have used this Product for my dance class ❤️,01 Apr 2022,daraz,positive
103582893,5,as same as in the picture. also cloths quality seems good. happy ☺️,26 Apr 2022,daraz,positive
103582893,5,it have good quality fabric .go for it,16 Apr 2025,daraz,positive
103582893,5,nice loved it,13 Apr 2023,daraz,positive
103582893,5,same as shown...,10 Nov 2024,daraz,positive
103582893,5,its kinda good❤️,22 Mar 2022,daraz,positive
103582893,5,This is good,13 Nov 2021,daraz,positive
103582893,5,product is worth to it's price.,27 Apr 2024,daraz,positive
103582893,5,Nice 👍,07 Mar 2022,daraz,positive
103582893,5,yekdamai ramro xa hai .....dhukka vayera kinda hunxa,29 Oct 2023,daraz,positive
103582893,5,"Soft, Nice, show as picture and delivery same. My sis like it.",04 Nov 2020,daraz,positive
103582893,5,It was just as shown in picture.thank you seller  but if you need medium top regularly order large top.,27 Apr 2022,daraz,positive
103582893,5,"Should have bought one in L as M is fitting for me but I will wear it as I don't want the hassle of exchanging it.😅 However, I love the quality and it's just like I hoped for.",13 Apr 2022,daraz,positive
103582893,5,"it is vary good and comfortable. thankyou 
it's very satisfying according to price 😊🙌",05 Mar 2022,daraz,positive
103582893,5,very nice quality,27 Sep 2023,daraz,positive
103582893,5,✅,17 Aug 2023,daraz,positive
103582893,5,it was very good experience wearing this....this is of good quality tooo,31 May 2021,daraz,positive
103582893,5,i liked it very much ..... and thank you for the super fast delivery,13 Nov 2020,daraz,positive
103582893,5,ekdam soft and lagauda ni ramro dekhiyo price anusar its very good❤,07 Mar 2022,daraz,positive
103582893,5,It was good as expected,07 Feb 2021,daraz,positive
103582893,5,It perfectly fit on my cousin sister and she loved it. Thank you.,16 Oct 2021,daraz,positive
103582893,5,it is too good to wear and  this top is to cute and flexible 💖,28 Sep 2020,daraz,positive
103582893,5,Good one.as shown in display.thanks for timely delivery,21 Apr 2022,daraz,positive
103582893,5,"For the price , product is pretty satisfactory :)",10 Aug 2021,daraz,positive
103582893,5,"value for money, loved it so I ordered twice",21 Apr 2022,daraz,positive
105004248,5,"Price Kam vaya ni quality chai dami xa hài ramro lagayo malai ta dhuka vaya ra legaya huna xa price pani kama xa malai lako 1 month vayo ramro xa xa 
👍👍❤️",06 Sep 2025,daraz,positive
105004248,5,ati ko price ma ramro ho yo watch,08 Aug 2024,daraz,positive
105004248,5,packing was good watch also good but damage cha product total waste of time and money eti ko price ma watch design ramro cha but damage product pathauna chai na hune ho check garera otahunu parne i want to exchange or refund,29 Sep 2024,daraz,positive
105004248,5,One of the best watch that i have bought ever the shipping is also faster in this price the watch is worthit and the packaging is also very good❤️,08 Apr 2026,daraz,positive
105004248,5,"I recently purchased an IIK Collection brand watch from Daraz, and I’m thoroughly impressed. The watch features a sleek, stylish design that pairs well with both casual and formal outfits. The build quality feels durable, and it keeps time accurately. I especially love its elegant look and comfortable fit. Overall, this watch has exceeded my expectations, and I would highly recommend it to anyone seeking a blend of style and reliability.",12 Nov 2024,daraz,positive
105004248,5,"it's not iik it's something else brand 
it's good but it's not the brand that shown in picture 
overall it's okay 👍",22 Dec 2024,daraz,positive
105004248,5,it's good for it's price but yesko full body black Raina raixa end chai silver raixa Tara ramro xa over all,15 Dec 2025,daraz,positive
105004248,5,Good quality for the price inner design is not functional but it can show the time. Still it is the best for the price. Highly recommended if you are looking for cheap fashionable watch.,31 Jul 2025,daraz,positive
105004248,5,"not infactive 
not water prup watch 
yo watch kunai Kam ko xai na kaisai la order na gar nu hola plz but your choices",09 Aug 2025,daraz,positive
105004248,5,Box open garda gardai back panel niskihalyo so yo watch ko  replace maa new watch pathauna paryo,26 Apr 2026,daraz,positive
105004248,5,"According to price are good product.
I am 😊😊 Happy
thanks draz",13 Apr 2023,daraz,positive
105004248,5,nice fitting grete colour and stylish also. it's my first delivery from daraz and it's great,12 Oct 2025,daraz,positive
105004248,5,"this watch is best in this price 
good looking 
low budget 
shiny and affordable",18 Aug 2025,daraz,positive
105004248,5,the product was delivered in time and it was good and well working as expected.,15 Aug 2025,daraz,positive
105004248,5,It was genuinely better than I expected. I'm very glad I got this.,12 Feb 2026,daraz,positive
105004248,5,all good i like it  and i am using this from last 3 days,2 days ago,daraz,positive
105004248,5,"“Dami xa yaar, black theme le jhan cool dekhako xa.”",4 weeks ago,daraz,positive
105004248,5,Nice one my wife really like this. thank u daraz.,30 Jan 2025,daraz,positive
105004248,5,It very good less price in better watch,08 Jan 2025,daraz,positive
105004248,5,very good according to it's price,2 weeks ago,daraz,positive
105004248,5,ramro xa malai chai ramro lago 🙂,21 Jul 2025,daraz,positive
105004248,5,hlosnsisnsnsksjsjsnsjsnsjsnnsjsjs,22 Jul 2025,daraz,positive
105004248,5,sasto price ma babal Saman paeyo,23 Aug 2025,daraz,positive
105004248,5,nice quality but lose vo watch,25 Oct 2024,daraz,positive
105004248,5,good quality I felt so good,25 Jul 2025,daraz,positive
105004248,5,nice product. worth money.,05 Jan 2025,daraz,positive
105004248,5,its awesome in this price,14 Aug 2025,daraz,positive
105004248,5,best things that I need,18 May 2025,daraz,positive
105004248,5,dheri ramro chha price..,01 Oct 2024,daraz,positive
105004248,5,price anusar think xa,17 Jul 2025,daraz,positive
104084519,5,gud qality &charming colour 🎒,22 Feb 2024,daraz,positive
104084519,5,ekdam ramro lagyo quality Pani ramro pareko xa ... nice ramro lagyo💕,27 Apr 2025,daraz,positive
104084519,5,Size saano bhayo baki ta sab ramro thiyo,25 Aug 2024,daraz,positive
104084519,5,it's good but the the second bag us little bit smaller then i thought but it's good,28 Nov 2022,daraz,positive
104084519,5,Worth it with this amount of money,23 Nov 2023,daraz,positive
104084519,5,it was nice value for money product,16 Nov 2023,daraz,positive
104084519,5,the product is great for the given price. It's exactly like the picture. I recommend it to anyone who is considering to buy it.,26 Jul 2021,daraz,positive
104084519,5,It is nice but the purse are small than I thought. Anyway it is cute 😚 I like it.,19 Sep 2021,daraz,positive
104084519,5,"Same as advertised.Cute, but bigger than expected. Might be better as college bag.",20 Dec 2022,daraz,positive
104084519,5,Daughter likes nad its really VALUE FOR MONEY purchase,20 Feb 2022,daraz,positive
104084519,5,Looking good and quiet good quality,26 Sep 2024,daraz,positive
104084519,5,I'm very happy with this😀,08 Dec 2022,daraz,positive
104084519,5,quality  ramro lagyo,27 Nov 2022,daraz,positive
104084519,5,good one 👍👍,22 Nov 2024,daraz,positive
104084519,5,ramro lagyo,13 Dec 2024,daraz,positive
104084519,5,Satisfied ✅,04 Jan 2025,daraz,positive
104084519,5,ramro xa 😊,25 Oct 2021,daraz,positive
104084519,5,very good quality,31 Jul 2024,daraz,positive
104084519,5,good dood 🤗,16 Jul 2024,daraz,positive
104084519,5,This product is very good.. Good quality. Looking good,02 Dec 2023,daraz,positive
104084519,5,"I am so unhappy  when I received this , this is too small than which I think",10 Aug 2023,daraz,positive
104084519,5,good at the price range,05 Dec 2023,daraz,positive
104084519,5,ramro.xa.product.pani.price anusar.bag.ni.ramro.lagyo.,27 May 2023,daraz,positive
104084519,5,sasto ramro good quality but pic ma dekhaye jasto sano purse ko size dherai nai sano lagyo overall sab ramro cha kinda huncha,13 Aug 2021,daraz,positive
104084519,5,it is better than expected...dnt think more just purchase it....also has laptop compartment in it.,18 Nov 2022,daraz,positive
104084519,5,3 in 1 Set bag it's good🥰,12 Sep 2023,daraz,positive
104084519,5,I am glad with how the item came even though the color is darker than the I like it💗🌸,14 Nov 2022,daraz,positive
101154516,5,Sound ni thikai xa yettiko sastoo ma 1st time buy gareko aba kati tikxa tyo baki xa check garda thikai lagyoo lida hunxa haii yettiko price ma  thank you all & delivery boy 🙏🏻,14 Nov 2024,daraz,positive
101154516,5,sabai Kura okay xA haii  guys malai sabai Kura ma. pareyo 🥴❣️,20 Mar 2025,daraz,positive
101154516,5,"Sound quality is best i am satisfied
Thank you ♥️",20 Nov 2024,daraz,positive
101154516,5,Sound Quality is Best you Buy Any Doubt Great Battery Backup,14 Apr 2023,daraz,positive
101154516,5,ramro cha!!! yesto sasto ma yeti khatra wireless headphone halka pani cha sound ni ramrai cha,24 Apr 2022,daraz,positive
101154516,5,i am very very very happy for this product i am fully satisfied from Daraz,20 Mar 2022,daraz,positive
101154516,5,"Thank U Daraz !!
  The product is awesome 
I liked it so much 
 Sound is best and I like the features as well as the battery backup
  #review_wrapup",31 Dec 2023,daraz,positive
101154516,5,"This product is better than the best. 
This headphones 🎧 audio quality is unbelievable.
I specially recommend to buy this product.❤️",25 Nov 2022,daraz,positive
101154516,5,to be honest best headphone with this much affordable price best sound quality can't cover ear still good battery power,06 May 2026,daraz,positive
101154516,5,"white colour ko chainthiyo but red aayexa . overall sound quality ta babbal xa delevery man was so kind they speak politely with us . satisfied with product thankyou, ❤️❤️❤️",14 Apr 2022,daraz,positive
101154516,5,Awesome headphone for the price and it is much adjustable and sound quality is better,13 Sep 2023,daraz,positive
101154516,5,Atti dami packaging ... Saman jhan damii low range Mani sound quality is too much good let c jatan gare Ali time tikla hope xa setisfied ❣️❣️daily customer,30 Jan 2021,daraz,positive
101154516,5,It´s amazing...i just paid Rs 158 because remaining amount Rs 500 was given voucher by daraz...great sound quality .....this product is valued for price...I highly recommend ....,14 Jun 2022,daraz,positive
101154516,5,I got my delivery and its amazing.Thank you daraz.My first experience with online shopping was amazing.,25 Apr 2022,daraz,positive
101154516,5,i'm happy and fully satisfied with daraz packaging..thanks for the good experience..and about the headphone sound quality it's good at this price range..but the material is very poor quality though im satisfied coz I was expecting like that comparing to the price🤗🙏,24 Feb 2021,daraz,positive
101154516,5,"Good Headphones
Decent sound quality
Nice build quality considering the price
Worth The Money",24 May 2021,daraz,positive
101154516,5,product iis good and sound quality is also good,09 Apr 2021,daraz,positive
101154516,5,DAMI LAGYO SOUND BABAL CHA...TARA BETTRY ALIK XITO SAKIHALDO RAHECHA,21 Apr 2021,daraz,positive
101154516,5,"its sound quality is just wow 
i like it😁",24 Apr 2025,daraz,positive
101154516,5,ramero xa tera  thank you,31 Oct 2024,daraz,positive
101154516,5,It’s nice sound quality is very good,30 Jun 2021,daraz,positive
101154516,5,Good 💯 I like it ☺️☺️,06 Dec 2024,daraz,positive
101154516,5,charge lidai xaina 😢,13 Dec 2024,daraz,positive
101154516,5,malai ta thikai lago,16 Oct 2025,daraz,positive
101154516,5,good sound,26 Nov 2024,daraz,positive
101154516,5,best one,02 Dec 2024,daraz,positive
101154516,5,Very nice Headphone with good sounds quality 👍👍👌♥️♥️,01 Oct 2021,daraz,positive
101154516,5,product is very good and satisfying. sounds quality is good. battery power is enough for the 3 4 hours,21 Nov 2023,daraz,positive
105767711,5,I’m really happy with all the shirts that came from this vendor. All the sizes and colors I wanted,16 Mar 2026,daraz,positive
105767711,5,Quality and colour of all three t-shirts are too good.. I really really loved it..😅 It fitted me well and looks good on me ..☺️🥰,23 Aug 2021,daraz,positive
105767711,5,बजार बजार डूलन नपरनरनी घर बसि रोजि रोजि सपीङ गरनपाईनि चाहेजसतो सबै एकै ठाउँ पाईनि नेपालको नमर वान अनलाईन सपिक दराजमा पाईनि हामी किन अन्त जानि thinkyou draz,06 Apr 2022,daraz,positive
105767711,5,came in a nice pack and very nice product ........all three of them...,18 Jul 2023,daraz,positive
105767711,5,really like these tshirt.,03 Sep 2021,daraz,positive
105767711,5,Loving these T-shirts 🥰,11 May 2022,daraz,positive
105767711,5,This t-shirt is really good quality ☺️ I like it ☺️,01 Aug 2021,daraz,positive
105767711,5,"Jasto Soche thiye testa vetayo 
Good one",30 Jan 2022,daraz,positive
105767711,5,अति राम्रो,29 Dec 2024,daraz,positive
105767711,5,size milena,07 Aug 2024,daraz,positive
105767711,5,ekdamai sajilo n halka x color pni jadain gharmai basi basi gud product in affordable price love it,18 May 2023,daraz,positive
105767711,5,Product is same as shown in the quality is also quite good given the price.,09 May 2023,daraz,positive
105767711,5,beautiful tshirts and comfortable too but I would suggest that the neck line should be a bit deeper.,23 Aug 2021,daraz,positive
105767711,5,Really I didn't like the products..... picture ko vanda dherai farak thiyo....,06 Oct 2021,daraz,positive
105767711,5,Value for money.,17 May 2023,daraz,positive
105767711,5,good buy,25 May 2023,daraz,positive
105767711,5,Photo maa jastai xa but dhoyeko xaina colour gayena vaye chitaa bujne xa,05 Jan 2022,daraz,positive
105767711,5,kapra rmro x tara maile size nai thulo pae anyway it's lovely.,16 Sep 2021,daraz,positive
105767711,5,"Good for the price!! 
Great customer service!! Cheers!!",01 Jun 2022,daraz,positive
105767711,5,fits me finally I got my size Comfortable to wear.,17 Apr 2022,daraz,positive
105767711,5,Overall quality was too Good😍Thank you Daraz 🥳,06 Mar 2022,daraz,positive
105767711,5,Not bad according to price... it's recommended,03 Oct 2021,daraz,positive
105767711,5,"its very good, happy. 
got fast too.",28 Jan 2022,daraz,positive
105767711,5,best product as compared to price.,21 Apr 2022,daraz,positive
105767711,5,Good n comfortable.Thanks daraz..,23 Mar 2022,daraz,positive
105767711,5,good seller and excellent daraz👌,26 Jul 2022,daraz,positive
105767711,5,good quality and worthless price,30 Aug 2021,daraz,positive
105767711,5,Satisfied with the product 😊😊,02 Aug 2021,daraz,positive
128429004,5,it is very god product my mother is very happy with this product,17 Jun 2025,daraz,positive
128429004,5,"brown skin color lai chahi yo nude color ali ramro dekhena . maile pani review dekherw liyako thiya malai ramaro lagen.
delivery chahi xito aayo @",03 Apr 2025,daraz,positive
128429004,5,nice lipstick❤️ . its worth the price. if u r searching for good quality lipstick go for it,21 Apr 2024,daraz,positive
128429004,5,I'm in love with this lipstick now. Socheko vanda ramro rahixa according to its price (Rs.772 on 11.11sale) . Aru matte lipstick jasto Doesn't feel dry after applying...creamy finish dini raixa which I loved alot. but ali long lasting chai nahuni raixa need to re-apply time and again after eating and socheko vanda thorai sano raixa... otherwise it's good,17 Nov 2023,daraz,positive
128429004,5,quality is good and packaging is also neat. color looks good on darkish lip too. overall 6 shade of liquid lipstick for given price is amazing.,22 Nov 2023,daraz,positive
128429004,5,lovely colors and qualitytoo. Definitely next time I will buy this product. Thank you,10 Dec 2024,daraz,positive
128429004,5,It goes same for the product also I really love it as shown in picture,16 Jun 2025,daraz,positive
128429004,5,just loved the product and it's quality is also awsome😊,06 Nov 2024,daraz,positive
128429004,5,Nice product color haru ramro ca smell ne mitho xa,08 Jan 2025,daraz,positive
128429004,5,Loved the product. Thank you so much daraz.,11 Mar 2025,daraz,positive
128429004,5,Love the product... Quality is also good..,22 Apr 2025,daraz,positive
128429004,5,all the products are the same. thank you seller and delivery person,05 Aug 2024,daraz,positive
128429004,5,ramro dherai ramro man paro♥️♥️♥️,22 Nov 2024,daraz,positive
128429004,5,"I really liked the lipstick, thank you so much 🤩❤️",12 Aug 2024,daraz,positive
128429004,5,sooo soooo gooddd product ❤️,14 Nov 2024,daraz,positive
128429004,5,it was great according to me,17 Oct 2024,daraz,positive
128429004,5,Ramro raixa...You can buy it,18 Dec 2024,daraz,positive
128429004,5,i haven't received my order,30 Dec 2024,daraz,positive
128429004,5,Nice Product And Fast Delivery.... Loved It,08 Aug 2024,daraz,positive
128429004,5,Very good product and as expected ❤️😊.,11 Aug 2024,daraz,positive
128429004,5,beautiful ❤️ love it,18 Jun 2025,daraz,positive
128429004,5,ekdam ramro🌸❤️,23 Apr 2025,daraz,positive
128429004,5,Thank you,24 Aug 2025,daraz,positive
128429004,5,Loved it.,23 Oct 2024,daraz,positive
128429004,5,"Like it...... Not Bad 😊 
❤️",27 Jul 2024,daraz,positive
128429004,5,"as shown in the picture . quality is so good , its matte and water proof .. Love the product ❣️",07 Nov 2023,daraz,positive
128429004,5,Ramro chha,02 Jul 2024,daraz,positive
128429004,5,products ramro xa.   👍🏿👍🏿👍🏿👍🏿,19 Feb 2024,daraz,positive
129304709,5,"Perfume smells so good❤️
Good smell in affordable price🩷",07 May 2025,daraz,positive
129304709,5,It smells very good. Dherai lagayo bhane chai tauko dukhna sakxa but little works amazingly. Worth the money.,22 Oct 2024,daraz,positive
129304709,5,mero umbrella ta Aru costumer ko bhanda farak xa ta bhanepaxi hajur haru le saman ramro sanga check na gari pathaunu hune rahexa Mero umbrella ko bottom le kaam gardaina,29 Aug 2025,daraz,positive
129304709,5,just received this and wottagirl cupid heart and at comparison this u r lovely perfume wins.smells pretty good but for the size its so so tiny although it smells good you can give it a try.,18 Mar 2026,daraz,positive
129304709,5,To be very honest I didn’t like the smell it was very hard and according to the price size is too small,29 Apr 2025,daraz,positive
129304709,5,one of my best purchases till now in affordable price it’s smells  powdery floral and elegant without being too sweet. and i loved it so much Let’s see how long this perfume lasts.❤️,25 Jan 2026,daraz,positive
129304709,5,Smell ramro cha. Idk how long it will last tara price ko lagi I think it's worth it.,05 Apr 2025,daraz,positive
129304709,5,Budget friendly plus smell so good floral with stong base . I love it ❤️❤️❤️❤️,24 Dec 2025,daraz,positive
129304709,5,it's smells so perfect and also very affordable.. I really liked it🫶,30 Jun 2025,daraz,positive
129304709,5,ummm smell kati ramro wow akdam ramro lagyo thank you ♥️,25 Oct 2024,daraz,positive
129304709,5,"Packaging is good, but the smell is not so good.",15 Nov 2024,daraz,positive
129304709,5,very nice product...fragrance is so good👍,03 Feb 2025,daraz,positive
129304709,5,Quantity  sano vaye pani long lasting xa,24 Jun 2025,daraz,positive
129304709,5,I don't like the smell of this perfume,25 May 2025,daraz,positive
129304709,5,this is amazing and smells heavenly😍,26 Sep 2025,daraz,positive
129304709,5,I love the smell but size is small,19 Jan 2025,daraz,positive
129304709,5,it's good BT bottle is small,23 Oct 2024,daraz,positive
129304709,5,smells fresh and sweet 🩷,12 Jun 2025,daraz,positive
129304709,5,Nice smell! Worth it🌸,22 Oct 2024,daraz,positive
129304709,5,it's good 😊,14 Mar 2026,daraz,positive
129304709,5,Just wow 🥹,30 Mar 2025,daraz,positive
129304709,5,Love ❤️ it,31 Jan 2026,daraz,positive
129304709,5,amazing,24 Oct 2024,daraz,positive
129304709,5,It’s goodd,29 Aug 2024,daraz,positive
129304709,5,i love the product 😍 really affordable n smell is good too happy with the product ❤️❤️❤️ thankyou so much 🥰,04 Feb 2024,daraz,positive
129304709,5,Longlasting sweet scent 🙂 loved it,28 Apr 2024,daraz,positive
129304709,5,Guys guys guys im obsessed w this perfume size sano hunxa Tara it smells divine Yesto Mitho smell dinxa Yesley I’m obsessed,31 Jul 2025,daraz,positive
129304709,5,nice. I love the packaging. I love the service. I love the smell of the perfume. I just love everything.,07 Nov 2024,daraz,positive
129304709,5,According to the price it’s good tara I don’t recommend this perfume it’s too strong it’s bottle is cute but it doesn’t smell pleasant don’t bye it,15 Nov 2025,daraz,positive
129304709,5,according to the price  is really good product and the fragrance is soft stays for 6 to 8 hrs just looked it thank you,05 Oct 2024,daraz,positive
133983017,5,ekdamm damii xahh kindaa hunxah aaruulee panii I recommend this product is too awesome ☑️💪♥️,09 Aug 2024,daraz,positive
133983017,5,price anusar quality thik xa,09 Sep 2024,daraz,positive
133983017,5,"Great product , quality shown as in picture, honest seller you can order of any size or contact to the seller.",13 Jul 2024,daraz,positive
133983017,5,galti mero ho khutta thulo vyo khutta mai aatina😅 Tara man paryoo,16 Jul 2024,daraz,positive
133983017,5,nice product and good seller,09 Aug 2024,daraz,positive
133983017,5,"The Boots are really great and good material are used, delivery was slow but it's okey, good product as price...💗",25 Sep 2024,daraz,positive
133983017,5,I think Price aunsar rmro Xa but some place shoes ma hada jasto Dekhai xa boot Ali tyte hunu prnai yo lastai soft Xa. upper part is to much weak Baki sab thik Xa,04 Nov 2024,daraz,positive
133983017,5,They are genuinely great! They look better than i expected. Looks a bit weird in photos but its a good boots.,06 Dec 2024,daraz,positive
133983017,5,"The product quality matches the price. It looks slightly different from the pictures shown, but overall, I would say it’s a nice product. At this price,I would recommend others to buy it as well.",02 Dec 2024,daraz,positive
133983017,5,"worthy, size Pani thyakkai aayo.no damage no fraud bill Pani sangai aaudo rahexa overall boot sarai man paryo.deliver Ali chado vaye jhanai ramro hunthyo. aakha chimlera purchase Garda hunxa..thank you daraz and thank you seller..",16 Feb 2025,daraz,positive
133983017,5,"I urgently needed a pair of shoes, and since I was out of town, I had to order them online. The price was around 1000, so naturally the expectations are also at that level. At first, I was a bit worried that it might be a poor-quality product or even a scam, but I didn’t have many options and I only needed it for one-time use, so I ordered it anyway.

But surprisingly, the shoes are really good for this price range. Of course, it doesn’t feel like wearing a 5000-rupee Martin shoe, and expectations should also match the price you pay. However, compared to other shoes in this price range, this one is much better.

I’ll just be using it casually, so I’m not too concerned about how long it lasts. However long it lasts is fine for me. Overall, it exceeded my expectations. Thanks to the seller!",30 Mar 2026,daraz,positive
133983017,5,product quality price anusar ekdam ramro chha. estimated time mai delivered bhayo. size sahi rakhera order garnus product quality babal chha. i recommended others to buy as well,29 Nov 2024,daraz,positive
133983017,5,I have ordered 5 sets and all were in good shape although it was surprisingly discounted thanks for the service 🙏daraj  we really like the product 👌,08 Jun 2025,daraz,positive
133983017,5,"from my side its 10 out of 10,,
around 1k to 1.5k its quality is mind blowing,,
tapai average low cost ma ramro quality ko martin kinne soch ma hununxa bhane i will suggest this to buy for yourself...
and main thing tapai le size chai correct choose garnu hoss
 they will not disappoint you in quality..
thank you!!!",15 Sep 2024,daraz,positive
133983017,5,ekdam ramro xa yeteki price ma kinda hunxa hai👐🙌Vaneko jasto size ma pathaidinu vayeko xah..tara  jhutta ko cover leather ko jasto chai lagena malai..aru ta sab ok xa,14 Apr 2025,daraz,positive
133983017,5,it's so nice and durable. Jasto vaye pani durable babbal x 2 years vayo ahile samm x new jastai lagx,09 Apr 2025,daraz,positive
